id,label
10903,positive
10904,negative
10905,negative
10906,negative
10907,positive
10908,positive
10909,negative
10910,negative
10911,negative
10912,positive
10913,positive
10914,negative
10915,negative
10916,positive
10917,positive
10918,positive
10919,negative
10920,negative
10921,positive
10922,positive
10923,positive
10924,positive
10925,negative
10926,negative
10927,positive
10928,negative
10929,positive
10930,negative
10931,negative
10932,negative
10933,positive
10934,negative
10935,negative
10936,negative
10937,positive
10938,positive
10939,negative
10940,positive
10941,positive
10942,negative
10943,positive
10944,positive
10945,positive
10946,positive
10947,negative
10948,positive
10949,negative
10950,positive
10951,positive
10952,positive
10953,negative
10954,positive
10955,positive
10956,positive
10957,negative
10958,negative
10959,negative
10960,negative
10961,negative
10962,negative
10963,negative
10964,negative
10965,positive
10966,positive
10967,negative
10968,positive
10969,negative
10970,positive
10971,negative
10972,positive
10973,positive
10974,negative
10975,negative
10976,negative
10977,positive
10978,positive
10979,negative
10980,positive
10981,positive
10982,positive
10983,negative
10984,negative
10985,positive
10986,negative
10987,negative
10988,negative
10989,negative
10990,negative
10991,negative
10992,positive
10993,negative
10994,positive
10995,negative
10996,positive
10997,negative
10998,negative
10999,positive
11000,positive
11001,positive
11002,positive
11003,positive
11004,positive
11005,negative
11006,negative
11007,positive
11008,negative
11009,positive
11010,positive
11011,positive
11012,positive
11013,negative
11014,positive
11015,positive
11016,negative
11017,positive
11018,negative
11019,positive
11020,positive
11021,negative
11022,positive
11023,positive
11024,positive
11025,positive
11026,positive
11027,negative
11028,positive
11029,negative
11030,positive
11031,positive
11032,positive
11033,positive
11034,positive
11035,positive
11036,positive
11037,positive
11038,negative
11039,negative
11040,negative
11041,negative
11042,negative
11043,positive
11044,negative
11045,negative
11046,positive
11047,positive
11048,negative
11049,positive
11050,negative
11051,negative
11052,negative
11053,negative
11054,positive
11055,positive
11056,negative
11057,positive
11058,positive
11059,negative
11060,positive
11061,negative
11062,positive
11063,positive
11064,negative
11065,negative
11066,negative
11067,positive
11068,positive
11069,negative
11070,negative
11071,positive
11072,positive
11073,positive
11074,negative
11075,negative
11076,negative
11077,positive
11078,positive
11079,negative
11080,negative
11081,negative
11082,positive
11083,negative
11084,negative
11085,negative
11086,positive
11087,positive
11088,positive
11089,negative
11090,positive
11091,negative
11092,positive
11093,positive
11094,positive
11095,positive
11096,negative
11097,positive
11098,negative
11099,negative
11100,negative
11101,positive
11102,negative
11103,positive
11104,positive
11105,positive
11106,negative
11107,negative
11108,positive
11109,negative
11110,negative
11111,negative
11112,positive
11113,positive
11114,positive
11115,negative
11116,positive
11117,negative
11118,positive
11119,positive
11120,positive
11121,positive
11122,positive
11123,negative
11124,negative
11125,positive
11126,negative
11127,positive
11128,negative
11129,positive
11130,positive
11131,negative
11132,negative
11133,positive
11134,negative
11135,positive
11136,positive
11137,negative
11138,negative
11139,positive
11140,negative
11141,negative
11142,negative
11143,negative
11144,negative
11145,positive
11146,negative
11147,negative
11148,negative
11149,negative
11150,negative
11151,positive
11152,negative
11153,positive
11154,negative
11155,positive
11156,negative
11157,positive
11158,positive
11159,negative
11160,negative
11161,positive
11162,positive
11163,positive
11164,negative
11165,positive
11166,positive
11167,positive
11168,positive
11169,negative
11170,negative
11171,negative
11172,negative
11173,positive
11174,positive
11175,negative
11176,positive
11177,negative
11178,negative
11179,negative
11180,positive
11181,positive
11182,positive
11183,negative
11184,positive
11185,positive
11186,positive
11187,positive
11188,positive
11189,negative
11190,negative
11191,negative
11192,positive
11193,negative
11194,negative
11195,positive
11196,negative
11197,positive
11198,positive
11199,positive
11200,positive
11201,negative
11202,negative
11203,positive
11204,positive
11205,negative
11206,positive
11207,negative
11208,negative
11209,positive
11210,positive
11211,positive
11212,positive
11213,negative
11214,negative
11215,negative
11216,negative
11217,positive
11218,negative
11219,negative
11220,positive
11221,positive
11222,negative
11223,negative
11224,negative
11225,negative
11226,negative
11227,negative
11228,negative
11229,negative
11230,positive
11231,negative
11232,negative
11233,positive
11234,positive
11235,negative
11236,positive
11237,negative
11238,negative
11239,negative
11240,positive
11241,positive
11242,negative
11243,negative
11244,positive
11245,negative
11246,positive
11247,positive
11248,positive
11249,positive
11250,negative
11251,positive
11252,negative
11253,positive
11254,positive
11255,negative
11256,negative
11257,negative
11258,negative
11259,positive
11260,negative
11261,positive
11262,positive
11263,negative
11264,negative
11265,positive
11266,negative
11267,negative
11268,negative
11269,negative
11270,negative
11271,positive
11272,positive
11273,negative
11274,positive
11275,positive
11276,negative
11277,positive
11278,positive
11279,negative
11280,negative
11281,positive
11282,positive
11283,negative
11284,negative
11285,negative
11286,positive
11287,negative
11288,positive
11289,negative
11290,negative
11291,negative
11292,positive
11293,positive
11294,negative
11295,positive
11296,positive
11297,positive
11298,positive
11299,positive
11300,negative
11301,negative
11302,negative
11303,negative
11304,positive
11305,positive
11306,positive
11307,positive
11308,negative
11309,positive
11310,positive
11311,negative
11312,positive
11313,positive
11314,positive
11315,positive
11316,positive
11317,positive
11318,positive
11319,positive
11320,negative
11321,negative
11322,positive
11323,positive
11324,negative
11325,negative
11326,positive
11327,positive
11328,positive
11329,positive
11330,positive
11331,positive
11332,positive
11333,negative
11334,positive
11335,negative
11336,positive
11337,positive
11338,negative
11339,positive
11340,negative
11341,positive
11342,positive
11343,negative
11344,positive
11345,positive
11346,positive
11347,negative
11348,negative
11349,negative
11350,positive
11351,positive
11352,positive
11353,negative
11354,negative
11355,positive
11356,positive
11357,positive
11358,positive
11359,positive
11360,positive
11361,positive
11362,negative
11363,negative
11364,positive
11365,negative
11366,positive
11367,negative
11368,negative
11369,negative
11370,negative
11371,negative
11372,positive
11373,positive
11374,negative
11375,positive
11376,negative
11377,negative
11378,negative
11379,positive
11380,positive
11381,negative
11382,positive
11383,positive
11384,negative
11385,positive
11386,negative
11387,negative
11388,negative
11389,positive
11390,positive
11391,positive
11392,positive
11393,positive
11394,positive
11395,positive
11396,positive
11397,positive
11398,positive
11399,positive
11400,negative
11401,positive
11402,negative
11403,negative
11404,negative
11405,negative
11406,negative
11407,positive
11408,positive
11409,negative
11410,positive
11411,negative
11412,negative
11413,negative
11414,negative
11415,negative
11416,negative
11417,negative
11418,negative
11419,negative
11420,negative
11421,positive
11422,positive
11423,negative
11424,negative
11425,positive
11426,positive
11427,positive
11428,negative
11429,positive
11430,negative
11431,negative
11432,negative
11433,negative
11434,negative
11435,negative
11436,positive
11437,negative
11438,positive
11439,positive
11440,negative
11441,negative
11442,negative
11443,positive
11444,positive
11445,negative
11446,negative
11447,negative
11448,positive
11449,positive
11450,negative
11451,positive
11452,negative
11453,positive
11454,negative
11455,negative
11456,negative
11457,positive
11458,positive
11459,negative
11460,negative
11461,negative
11462,positive
11463,negative
11464,negative
11465,negative
11466,negative
11467,positive
11468,negative
11469,positive
11470,negative
11471,negative
11472,positive
11473,negative
11474,positive
11475,positive
11476,positive
11477,positive
11478,negative
11479,negative
11480,negative
11481,positive
11482,positive
11483,negative
11484,negative
11485,positive
11486,positive
11487,positive
11488,positive
11489,positive
11490,positive
11491,positive
11492,positive
11493,positive
11494,negative
11495,positive
11496,positive
11497,positive
11498,positive
11499,positive
11500,positive
11501,positive
11502,negative
11503,negative
11504,negative
11505,positive
11506,positive
11507,positive
11508,positive
11509,negative
11510,negative
11511,positive
11512,positive
11513,negative
11514,negative
11515,negative
11516,negative
11517,negative
11518,negative
11519,positive
11520,positive
11521,negative
11522,positive
11523,negative
11524,positive
11525,negative
11526,positive
11527,positive
11528,negative
11529,negative
11530,negative
11531,negative
11532,positive
11533,negative
11534,positive
11535,positive
11536,negative
11537,negative
11538,negative
11539,positive
11540,positive
11541,negative
11542,negative
11543,negative
11544,negative
11545,negative
11546,negative
11547,negative
11548,positive
11549,positive
11550,positive
11551,positive
11552,positive
11553,positive
11554,positive
11555,positive
11556,positive
11557,negative
11558,negative
11559,positive
11560,positive
11561,positive
11562,negative
11563,negative
11564,positive
11565,negative
11566,negative
11567,positive
11568,positive
11569,negative
11570,negative
11571,positive
11572,negative
11573,positive
11574,positive
11575,positive
11576,negative
11577,negative
11578,negative
11579,positive
11580,positive
11581,positive
11582,negative
11583,positive
11584,negative
11585,positive
11586,positive
11587,negative
11588,negative
11589,positive
11590,negative
11591,negative
11592,negative
11593,positive
11594,negative
11595,negative
11596,positive
11597,positive
11598,positive
11599,positive
11600,positive
11601,negative
11602,negative
11603,positive
11604,positive
11605,positive
11606,negative
11607,negative
11608,positive
11609,negative
11610,positive
11611,positive
11612,positive
11613,positive
11614,positive
11615,positive
11616,negative
11617,positive
11618,negative
11619,positive
11620,positive
11621,negative
11622,positive
11623,positive
11624,positive
11625,positive
11626,negative
11627,positive
11628,positive
11629,positive
11630,negative
11631,negative
11632,positive
11633,positive
11634,negative
11635,negative
11636,negative
11637,positive
11638,positive
11639,positive
11640,positive
11641,positive
11642,negative
11643,positive
11644,positive
11645,negative
11646,negative
11647,positive
11648,positive
11649,positive
11650,negative
11651,negative
11652,positive
11653,positive
11654,positive
11655,negative
11656,positive
11657,positive
11658,positive
11659,negative
11660,positive
11661,negative
11662,positive
11663,positive
11664,positive
11665,negative
11666,negative
11667,negative
11668,negative
11669,negative
11670,negative
11671,negative
11672,positive
11673,positive
11674,positive
11675,positive
11676,positive
11677,negative
11678,positive
11679,positive
11680,negative
11681,negative
11682,positive
11683,negative
11684,positive
11685,positive
11686,positive
11687,positive
11688,positive
11689,negative
11690,negative
11691,negative
11692,negative
11693,positive
11694,negative
11695,positive
11696,negative
11697,negative
11698,positive
11699,negative
11700,negative
11701,positive
11702,negative
11703,positive
11704,positive
11705,positive
11706,negative
11707,positive
11708,positive
11709,positive
11710,positive
11711,positive
11712,negative
11713,positive
11714,positive
11715,negative
11716,negative
11717,negative
11718,negative
11719,positive
11720,positive
11721,positive
11722,positive
11723,positive
11724,positive
11725,positive
11726,positive
11727,negative
11728,positive
11729,negative
11730,negative
11731,positive
11732,positive
11733,negative
11734,positive
11735,negative
11736,negative
11737,negative
11738,negative
11739,negative
11740,negative
11741,negative
11742,negative
11743,negative
11744,negative
11745,negative
11746,positive
11747,negative
11748,positive
11749,negative
11750,negative
11751,negative
11752,negative
11753,positive
11754,positive
11755,negative
11756,negative
11757,positive
11758,positive
11759,negative
11760,negative
11761,negative
11762,negative
11763,positive
11764,positive
11765,positive
11766,positive
11767,negative
11768,positive
11769,negative
11770,negative
11771,negative
11772,positive
11773,positive
11774,negative
11775,negative
11776,negative
11777,positive
11778,positive
11779,positive
11780,positive
11781,positive
11782,positive
11783,negative
11784,negative
11785,positive
11786,positive
11787,positive
11788,negative
11789,negative
11790,positive
11791,negative
11792,negative
11793,positive
11794,positive
11795,negative
11796,negative
11797,negative
11798,positive
11799,positive
11800,positive
11801,positive
11802,negative
11803,positive
11804,positive
11805,negative
11806,positive
11807,positive
11808,negative
11809,positive
11810,negative
11811,positive
11812,positive
11813,positive
11814,negative
11815,positive
11816,negative
11817,negative
11818,positive
11819,positive
11820,positive
11821,positive
11822,negative
11823,negative
11824,negative
11825,positive
11826,negative
11827,negative
11828,positive
11829,positive
11830,positive
11831,positive
11832,positive
11833,positive
11834,negative
11835,positive
11836,negative
11837,positive
11838,negative
11839,positive
11840,negative
11841,negative
11842,negative
11843,positive
11844,negative
11845,positive
11846,positive
11847,negative
11848,negative
11849,positive
11850,positive
11851,positive
11852,negative
11853,negative
11854,positive
11855,positive
11856,negative
11857,negative
11858,positive
11859,positive
11860,negative
11861,negative
11862,positive
11863,positive
11864,negative
11865,negative
11866,positive
11867,negative
11868,positive
11869,negative
11870,positive
11871,negative
11872,negative
11873,negative
11874,negative
11875,positive
11876,negative
11877,negative
11878,negative
11879,negative
11880,positive
11881,negative
11882,positive
11883,negative
11884,positive
11885,positive
11886,negative
11887,positive
11888,positive
11889,positive
11890,positive
11891,negative
11892,positive
11893,negative
11894,positive
11895,negative
11896,positive
11897,negative
11898,negative
11899,negative
11900,negative
11901,positive
11902,negative
11903,positive
11904,positive
11905,negative
11906,positive
11907,negative
11908,positive
11909,negative
11910,positive
11911,positive
11912,positive
11913,negative
11914,negative
11915,positive
11916,negative
11917,negative
11918,positive
11919,negative
11920,negative
11921,negative
11922,positive
11923,negative
11924,negative
11925,negative
11926,negative
11927,positive
11928,negative
11929,negative
11930,positive
11931,negative
11932,negative
11933,negative
11934,negative
11935,negative
11936,negative
11937,negative
11938,positive
11939,negative
11940,positive
11941,positive
11942,negative
11943,negative
11944,positive
11945,positive
11946,negative
11947,positive
11948,negative
11949,positive
11950,positive
11951,negative
11952,negative
11953,negative
11954,positive
11955,positive
11956,negative
11957,negative
11958,negative
11959,positive
11960,negative
11961,negative
11962,negative
11963,negative
11964,positive
11965,positive
11966,positive
11967,positive
11968,positive
11969,negative
11970,positive
11971,negative
11972,positive
11973,negative
11974,positive
11975,negative
11976,positive
11977,positive
11978,negative
11979,negative
11980,positive
11981,negative
11982,negative
11983,negative
11984,positive
11985,negative
11986,negative
11987,positive
11988,negative
11989,positive
11990,positive
11991,positive
11992,negative
11993,positive
11994,negative
11995,positive
11996,positive
11997,positive
11998,positive
11999,negative
12000,positive
12001,negative
12002,negative
12003,negative
12004,positive
12005,negative
12006,positive
12007,positive
12008,positive
12009,negative
12010,positive
12011,negative
12012,positive
12013,positive
12014,positive
12015,positive
12016,positive
12017,negative
12018,positive
12019,positive
12020,negative
12021,positive
12022,positive
12023,positive
12024,negative
12025,positive
12026,positive
12027,positive
12028,positive
12029,positive
12030,positive
12031,positive
12032,positive
12033,negative
12034,positive
12035,negative
12036,negative
12037,negative
12038,positive
12039,negative
12040,positive
12041,negative
12042,negative
12043,positive
12044,negative
12045,positive
12046,negative
12047,negative
12048,positive
12049,negative
12050,negative
12051,negative
12052,positive
12053,positive
12054,positive
12055,positive
12056,negative
12057,positive
12058,negative
12059,positive
12060,positive
12061,negative
12062,positive
12063,negative
12064,positive
12065,negative
12066,negative
12067,negative
12068,positive
12069,negative
12070,negative
12071,positive
12072,positive
12073,positive
12074,positive
12075,negative
12076,positive
12077,negative
12078,negative
12079,negative
12080,positive
12081,negative
12082,negative
12083,negative
12084,positive
12085,negative
12086,negative
12087,negative
12088,positive
12089,positive
12090,positive
12091,negative
12092,positive
12093,negative
12094,negative
12095,positive
12096,positive
12097,negative
12098,negative
12099,negative
12100,negative
12101,positive
12102,negative
12103,negative
12104,negative
12105,positive
12106,positive
12107,positive
12108,negative
12109,positive
12110,negative
12111,negative
12112,negative
12113,negative
12114,positive
12115,positive
12116,positive
12117,positive
12118,negative
12119,positive
12120,negative
12121,positive
12122,negative
12123,positive
12124,negative
12125,negative
12126,positive
12127,negative
12128,positive
12129,positive
12130,positive
12131,negative
12132,positive
12133,positive
12134,negative
12135,negative
12136,negative
12137,positive
12138,positive
12139,positive
12140,positive
12141,positive
12142,negative
12143,positive
12144,negative
12145,positive
12146,positive
12147,positive
12148,negative
12149,negative
12150,negative
12151,negative
12152,positive
12153,negative
12154,positive
12155,positive
12156,positive
12157,negative
12158,negative
12159,negative
12160,negative
12161,positive
12162,negative
12163,positive
12164,negative
12165,negative
12166,positive
12167,negative
12168,positive
12169,negative
12170,positive
12171,positive
12172,negative
12173,positive
12174,negative
12175,negative
12176,positive
12177,positive
12178,positive
12179,positive
12180,negative
12181,negative
12182,negative
12183,positive
12184,negative
12185,positive
12186,negative
12187,positive
12188,positive
12189,positive
12190,negative
12191,negative
12192,positive
12193,positive
12194,positive
12195,negative
12196,positive
12197,negative
12198,negative
12199,negative
12200,negative
12201,positive
12202,negative
12203,positive
12204,negative
12205,negative
12206,positive
12207,negative
12208,positive
12209,positive
12210,positive
12211,positive
12212,positive
12213,positive
12214,negative
12215,positive
12216,positive
12217,positive
12218,negative
12219,negative
12220,positive
12221,positive
12222,negative
12223,positive
12224,positive
12225,negative
12226,negative
12227,positive
12228,negative
12229,positive
12230,negative
12231,positive
12232,negative
12233,positive
12234,negative
12235,negative
12236,positive
12237,positive
12238,positive
12239,positive
12240,negative
12241,negative
12242,negative
12243,negative
12244,positive
12245,positive
12246,positive
12247,negative
12248,negative
12249,negative
12250,negative
12251,positive
12252,positive
12253,negative
12254,negative
12255,positive
12256,negative
12257,negative
12258,negative
12259,negative
12260,positive
12261,negative
12262,positive
12263,negative
12264,positive
12265,positive
12266,negative
12267,positive
12268,negative
12269,negative
12270,positive
12271,positive
12272,positive
12273,negative
12274,negative
12275,negative
12276,negative
12277,negative
12278,negative
12279,negative
12280,positive
12281,positive
12282,negative
12283,negative
12284,negative
12285,negative
12286,positive
12287,positive
12288,negative
12289,negative
12290,negative
12291,positive
12292,negative
12293,positive
12294,negative
12295,negative
12296,negative
12297,positive
12298,negative
12299,positive
12300,negative
12301,negative
12302,positive
12303,negative
12304,negative
12305,positive
12306,positive
12307,negative
12308,positive
12309,negative
12310,positive
12311,negative
12312,negative
12313,positive
12314,negative
12315,positive
12316,positive
12317,positive
12318,negative
12319,positive
12320,positive
12321,positive
12322,negative
12323,negative
12324,positive
12325,positive
12326,positive
12327,negative
12328,positive
12329,positive
12330,negative
12331,negative
12332,positive
12333,positive
12334,negative
12335,negative
12336,negative
12337,positive
12338,negative
12339,positive
12340,positive
12341,positive
12342,negative
12343,negative
12344,negative
12345,positive
12346,positive
12347,positive
12348,positive
12349,negative
12350,positive
12351,positive
12352,negative
12353,positive
12354,negative
12355,positive
12356,positive
12357,negative
12358,negative
12359,negative
12360,positive
12361,negative
12362,negative
12363,positive
12364,negative
12365,positive
12366,positive
12367,positive
12368,negative
12369,negative
12370,negative
12371,positive
12372,negative
12373,positive
12374,positive
12375,negative
12376,negative
12377,positive
12378,negative
12379,negative
12380,negative
12381,negative
12382,positive
12383,positive
12384,negative
12385,positive
12386,negative
12387,negative
12388,negative
12389,negative
12390,negative
12391,positive
12392,negative
12393,negative
12394,positive
12395,positive
12396,positive
12397,positive
12398,positive
12399,negative
12400,negative
12401,positive
12402,negative
12403,negative
12404,negative
12405,positive
12406,positive
12407,positive
12408,positive
12409,positive
12410,positive
12411,negative
12412,negative
12413,positive
12414,positive
12415,negative
12416,negative
12417,positive
12418,negative
12419,positive
12420,positive
12421,negative
12422,negative
12423,negative
12424,negative
12425,positive
12426,negative
12427,positive
12428,positive
12429,negative
12430,positive
12431,positive
12432,positive
12433,negative
12434,negative
12435,negative
12436,positive
12437,positive
12438,negative
12439,positive
12440,negative
12441,negative
12442,negative
12443,negative
12444,negative
12445,negative
12446,negative
12447,positive
12448,negative
12449,positive
12450,positive
12451,positive
12452,negative
12453,positive
12454,positive
12455,negative
12456,negative
12457,negative
12458,positive
12459,positive
12460,positive
12461,negative
12462,positive
12463,positive
12464,positive
12465,positive
12466,negative
12467,positive
12468,positive
12469,positive
12470,positive
12471,positive
12472,negative
12473,positive
12474,positive
12475,positive
12476,negative
12477,positive
12478,positive
12479,negative
12480,negative
12481,positive
12482,negative
12483,positive
12484,positive
12485,negative
12486,negative
12487,negative
12488,negative
12489,negative
12490,positive
12491,negative
12492,positive
12493,negative
12494,positive
12495,positive
12496,negative
12497,negative
12498,positive
12499,negative
12500,positive
12501,negative
12502,negative
12503,positive
12504,negative
12505,positive
12506,negative
12507,negative
12508,positive
12509,positive
12510,negative
12511,positive
12512,positive
12513,positive
12514,negative
12515,negative
12516,negative
12517,negative
12518,negative
12519,negative
12520,positive
12521,positive
12522,positive
12523,negative
12524,negative
12525,negative
12526,negative
12527,positive
12528,positive
12529,negative
12530,negative
12531,positive
12532,negative
12533,positive
12534,positive
12535,positive
12536,positive
12537,negative
12538,negative
12539,positive
12540,positive
12541,negative
12542,positive
12543,negative
12544,positive
12545,positive
12546,negative
12547,positive
12548,negative
12549,negative
12550,positive
12551,negative
12552,positive
12553,negative
12554,negative
12555,positive
12556,positive
12557,negative
12558,negative
12559,negative
12560,positive
12561,positive
12562,negative
12563,negative
12564,negative
12565,positive
12566,positive
12567,positive
12568,negative
12569,positive
12570,negative
12571,negative
12572,negative
12573,positive
12574,positive
12575,positive
12576,negative
12577,negative
12578,positive
12579,positive
12580,positive
12581,negative
12582,negative
12583,positive
12584,positive
12585,positive
12586,positive
12587,negative
12588,negative
12589,positive
12590,negative
12591,negative
12592,negative
12593,positive
12594,negative
12595,negative
12596,positive
12597,positive
12598,positive
12599,positive
12600,positive
12601,positive
12602,negative
12603,positive
12604,positive
12605,negative
12606,negative
12607,negative
12608,negative
12609,positive
12610,negative
12611,positive
12612,negative
12613,negative
12614,positive
12615,negative
12616,negative
12617,negative
12618,negative
12619,negative
12620,negative
12621,positive
12622,positive
12623,positive
12624,negative
12625,negative
12626,negative
12627,positive
12628,positive
12629,negative
12630,negative
12631,positive
12632,positive
12633,positive
12634,positive
12635,positive
12636,negative
12637,negative
12638,positive
12639,negative
12640,negative
12641,negative
12642,positive
12643,negative
12644,positive
12645,positive
12646,positive
12647,positive
12648,negative
12649,negative
12650,positive
12651,negative
12652,positive
12653,positive
12654,negative
12655,negative
12656,negative
12657,positive
12658,negative
12659,positive
12660,negative
12661,positive
12662,negative
12663,positive
12664,positive
12665,negative
12666,negative
12667,negative
12668,positive
12669,positive
12670,positive
12671,negative
12672,negative
12673,negative
12674,positive
12675,negative
12676,negative
12677,negative
12678,positive
12679,positive
12680,negative
12681,positive
12682,negative
12683,positive
12684,positive
12685,negative
12686,negative
12687,positive
12688,positive
12689,positive
12690,negative
12691,positive
12692,positive
12693,positive
12694,positive
12695,positive
12696,negative
12697,negative
12698,positive
12699,positive
12700,positive
12701,positive
12702,positive
12703,positive
12704,negative
12705,negative
12706,positive
12707,positive
12708,positive
12709,negative
12710,positive
12711,negative
12712,positive
12713,negative
12714,positive
12715,positive
12716,positive
12717,positive
12718,positive
12719,positive
12720,positive
12721,negative
12722,positive
12723,positive
12724,positive
12725,positive
12726,positive
12727,positive
12728,positive
12729,positive
12730,positive
12731,negative
12732,negative
12733,positive
12734,positive
12735,negative
12736,negative
12737,negative
12738,negative
12739,negative
12740,negative
12741,positive
12742,positive
12743,positive
12744,negative
12745,positive
12746,negative
12747,positive
12748,positive
12749,positive
12750,positive
12751,negative
12752,negative
12753,negative
12754,negative
12755,positive
12756,negative
12757,negative
12758,negative
12759,positive
12760,negative
12761,positive
12762,negative
12763,negative
12764,positive
12765,negative
12766,negative
12767,negative
12768,positive
12769,positive
12770,positive
12771,negative
12772,positive
12773,positive
12774,negative
12775,negative
12776,positive
12777,positive
12778,positive
12779,positive
12780,positive
12781,positive
12782,positive
12783,positive
12784,positive
12785,negative
12786,positive
12787,positive
12788,negative
12789,positive
12790,negative
12791,positive
12792,positive
12793,negative
12794,negative
12795,positive
12796,positive
12797,negative
12798,negative
12799,negative
12800,negative
12801,negative
12802,negative
12803,positive
12804,negative
12805,positive
12806,positive
12807,negative
12808,positive
12809,negative
12810,negative
12811,positive
12812,negative
12813,negative
12814,negative
12815,positive
12816,positive
12817,positive
12818,positive
12819,positive
12820,positive
12821,negative
12822,positive
12823,negative
12824,negative
12825,positive
12826,negative
12827,negative
12828,positive
12829,negative
12830,positive
12831,positive
12832,positive
12833,positive
12834,positive
12835,negative
12836,positive
12837,positive
12838,negative
12839,positive
12840,positive
12841,positive
12842,positive
12843,negative
12844,negative
12845,positive
12846,positive
12847,positive
12848,positive
12849,negative
12850,positive
12851,positive
12852,negative
12853,negative
12854,positive
12855,negative
12856,negative
12857,positive
12858,positive
12859,positive
12860,negative
12861,negative
12862,positive
12863,positive
12864,positive
12865,negative
12866,positive
12867,positive
12868,positive
12869,positive
12870,negative
12871,positive
12872,positive
12873,negative
12874,positive
12875,negative
12876,negative
12877,positive
12878,negative
12879,negative
12880,negative
12881,negative
12882,positive
12883,positive
12884,positive
12885,negative
12886,positive
12887,negative
12888,negative
12889,positive
12890,positive
12891,negative
12892,positive
12893,positive
12894,negative
12895,negative
12896,positive
12897,negative
12898,positive
12899,positive
12900,negative
12901,positive
12902,positive
12903,negative
12904,positive
12905,negative
12906,negative
12907,positive
12908,positive
12909,negative
12910,negative
12911,negative
12912,negative
12913,negative
12914,negative
12915,positive
12916,positive
12917,negative
12918,negative
12919,positive
12920,positive
12921,negative
12922,positive
12923,positive
12924,positive
12925,positive
12926,positive
12927,negative
12928,negative
12929,positive
12930,positive
12931,positive
12932,positive
12933,positive
12934,negative
12935,negative
12936,positive
12937,positive
12938,positive
12939,positive
12940,negative
12941,positive
12942,positive
12943,negative
12944,positive
12945,negative
12946,positive
12947,negative
12948,negative
12949,negative
12950,positive
12951,positive
12952,negative
12953,positive
12954,negative
12955,positive
12956,negative
12957,negative
12958,positive
12959,positive
12960,positive
12961,negative
12962,positive
12963,negative
12964,positive
12965,positive
12966,positive
12967,negative
12968,positive
12969,positive
12970,negative
12971,negative
12972,negative
12973,negative
12974,positive
12975,positive
12976,negative
12977,positive
12978,negative
12979,positive
12980,positive
12981,negative
12982,negative
12983,positive
12984,negative
12985,negative
12986,negative
12987,negative
12988,positive
12989,positive
12990,positive
12991,negative
12992,negative
12993,negative
12994,negative
12995,positive
12996,positive
12997,negative
12998,negative
12999,positive
13000,negative
13001,negative
13002,negative
13003,negative
13004,negative
13005,positive
13006,negative
13007,positive
13008,negative
13009,negative
13010,negative
13011,negative
13012,negative
13013,positive
13014,positive
13015,negative
13016,positive
13017,positive
13018,negative
13019,positive
13020,negative
13021,negative
13022,positive
13023,positive
13024,negative
13025,positive
13026,positive
13027,negative
13028,positive
13029,positive
13030,negative
13031,positive
13032,negative
13033,positive
13034,positive
13035,negative
13036,positive
13037,positive
13038,negative
13039,negative
13040,positive
13041,positive
13042,positive
13043,negative
13044,positive
13045,negative
13046,negative
13047,positive
13048,positive
13049,positive
13050,negative
13051,positive
13052,positive
13053,positive
13054,negative
13055,negative
13056,positive
13057,positive
13058,negative
13059,negative
13060,negative
13061,positive
13062,positive
13063,negative
13064,negative
13065,negative
13066,positive
13067,positive
13068,negative
13069,negative
13070,positive
13071,negative
13072,positive
13073,positive
13074,positive
13075,negative
13076,negative
13077,negative
13078,negative
13079,positive
13080,positive
13081,positive
13082,negative
13083,negative
13084,positive
13085,negative
13086,positive
13087,positive
13088,negative
13089,negative
13090,positive
13091,negative
13092,positive
13093,positive
13094,positive
13095,negative
13096,negative
13097,positive
13098,negative
13099,negative
13100,positive
13101,negative
13102,positive
13103,positive
13104,negative
13105,positive
13106,positive
13107,negative
13108,negative
13109,positive
13110,negative
13111,positive
13112,negative
13113,positive
13114,negative
13115,negative
13116,positive
13117,negative
13118,positive
13119,positive
13120,negative
13121,negative
13122,negative
13123,positive
13124,negative
13125,negative
13126,negative
13127,positive
13128,positive
13129,positive
13130,positive
13131,positive
13132,negative
13133,negative
13134,negative
13135,positive
13136,positive
13137,positive
13138,positive
13139,positive
13140,negative
13141,negative
13142,negative
13143,negative
13144,positive
13145,positive
13146,negative
13147,positive
13148,negative
13149,negative
13150,positive
13151,positive
13152,negative
13153,negative
13154,negative
13155,positive
13156,positive
13157,positive
13158,positive
13159,positive
13160,negative
13161,negative
13162,negative
13163,positive
13164,negative
13165,negative
13166,positive
13167,positive
13168,negative
13169,negative
13170,positive
13171,negative
13172,positive
13173,positive
13174,positive
13175,positive
13176,negative
13177,negative
13178,negative
13179,negative
13180,positive
13181,positive
13182,positive
13183,negative
13184,positive
13185,negative
13186,positive
13187,negative
13188,positive
13189,negative
13190,positive
13191,negative
13192,negative
13193,negative
13194,negative
13195,negative
13196,positive
13197,negative
13198,negative
13199,negative
13200,negative
13201,positive
13202,negative
13203,negative
13204,negative
13205,negative
13206,positive
13207,negative
13208,negative
13209,negative
13210,positive
13211,positive
13212,positive
13213,negative
13214,negative
13215,negative
13216,positive
13217,positive
13218,positive
13219,negative
13220,positive
13221,positive
13222,negative
13223,negative
13224,positive
13225,positive
13226,negative
13227,negative
13228,negative
13229,negative
13230,negative
13231,negative
13232,negative
13233,positive
13234,negative
