id,text
2528,two guys who desperately want to be quentin tarantino when they grow up 
2529,"parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill "
2530,"'s very beavis and butthead , "
2531,"a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker "
2532,", then go see this delightful comedy . "
2533,a thought-provoking picture . 
2534,"a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress "
2535,"director george hickenlooper has had some success with documentaries , "
2536,an enjoyable 
2537,a better script 
2538,is nothing but boilerplate clichés from start to finish 
2539,"a more credible script , though "
2540,for its extraordinary intelligence and originality 
2541,mess . 
2542,director m. night shyamalan can weave an eerie spell 
2543,seen in years 
2544,`` the good girl '' a film worth watching 
2545,at times auto focus feels so distant you might as well be watching it through a telescope . 
2546,into an inhalant blackout 
2547,"its willingness to explore its principal characters with honesty , insight and humor "
2548,campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution . 
2549,shakespearean -- both in depth and breadth -- 
2550,begins like a docu-drama but builds its multi-character story with a flourish . 
2551,demonstrate that his pathology evolved from human impulses that grew hideously twisted 
2552,"loud and offensive , but more often "
2553,"feels as if ( there 's ) a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something "
2554,does somehow manage to get you under its spell 
2555,", brilliant and macabre "
2556,substantive 
2557,certain ambition 
2558,"it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense . "
2559,a powerful and telling story 
2560,abysmally 
2561,"losing its focus , point and purpose in a mess of mixed messages , over-blown drama and bruce willis "
2562,like a change in ( herzog 's ) personal policy 
2563,failure . 
2564,"of bland hotels , highways , parking lots "
2565,", uninhibited "
2566,"things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall "
2567,"that 's too loud , too goofy and too short of an attention span "
2568,turned down 
2569,"the old saying goes , because it 's true "
2570,you feel like a chump 
2571,a laughable -- or rather 
2572,"a classy , sprightly spin on film . "
2573,deserve a passing grade 
2574,the mill sci-fi film with a flimsy ending and 
2575,both excellent 
2576,'s fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland 
2577,considerable aplomb 
2578,gangs excels in spectacle and pacing . 
2579,"that holds interest in the midst of a mushy , existential exploration of why men leave their families "
2580,a complex web 
2581,"psychedelic devices , special effects and backgrounds , "
2582,no . 
2583,wo n't score points for political correctness 
2584,"likeable thanks to its cast , its cuisine and its quirky tunes . "
2585,a comedy 
2586,making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters 
2587,", an archetypal desire to enjoy good trash every now and then . "
2588,is little more than a mall movie designed to kill time . 
2589,enthralling 
2590,"as a tarantula , helga "
2591,there 's already been too many of these films ... 
2592,a gripping documentary that 
2593,"is a visually stunning rumination on love , memory , history and the war between art and commerce "
2594,of modern life 
2595,of the idealistic kid who chooses to champion his ultimately losing cause 
2596,no cute factor 
2597,"dabbles all around , never gaining much momentum "
2598,"this new jangle of noise , mayhem and stupidity "
2599,need movies like tim mccann 's revolution no. 9 . 
2600,"viscerally exciting , and dramatically moving "
2601,to a strangely sinister happy ending 
2602,is n't entirely persuasive 
2603,in recompense : a few early laughs scattered around a plot 
2604,makes these lives count . 
2605,wastes 
2606,"still , the updated dickensian sensibility of writer craig bartlett 's story is appealing . "
2607,lingering questions about what the film is really getting at 
2608,nonjudgmental kind 
2609,"queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle . "
2610,"do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold "
2611,coming-of-age drama 
2612,a late-inning twist that just does n't make sense 
2613,playwriting 101 premise 
2614,well-crafted letdown . 
2615,cheatfully 
2616,"had the ability to mesmerize , astonish and entertain "
2617,him this year 's razzie 
2618,more plot 
2619,lifelong concern 
2620,only open new wounds 
2621,"a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame . "
2622,is sincere 
2623,an unchanged dullard 
2624,offend viewers not amused by the sick sense of humor 
2625,sad schlock merchant 
2626,accomplished and richly resonant work . 
2627,a new favorite musical 
2628,"everything 's serious , poetic , earnest and -- sadly -- dull . "
2629,good-natured and sometimes quite funny 
2630,an unexpectedly sweet story 
2631,"will keep you watching , as will the fight scenes . "
2632,the unacceptable 
2633,"on , well , love in the time of money "
2634,it 's an unhappy situation all around . 
2635,will find millions of eager fans . 
2636,a dumb comedy 
2637,"the resolutely downbeat smokers only with every indulgent , indie trick in the book "
2638,no laughs . 
2639,"flat , unconvincing "
2640,resident evil 
2641,ca n't miss it 
2642,reduces wertmuller 's social mores and politics to tiresome jargon 
2643,it 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . 
2644,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre 
2645,whether you can tolerate leon barlow 
2646,cold blanket 
2647,agreed 
2648,high-minded 
2649,end up walking out not only satisfied but also somewhat touched 
2650,best part ' of the movie 
2651,an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character . 
2652,as a classic movie franchise 
2653,on a striking new significance for anyone who sees the film 
2654,that everlasting conundrum 
2655,often overwritten 
2656,most original fantasy film 
2657,were made by a highly gifted 12-year-old instead of a grown man 
2658,as a friend 
2659,"has much to recommend it , "
2660,the blanket statements and dime-store ruminations 
2661,'s just too boring and obvious 
2662,nothing going for it other than its exploitive array of obligatory cheap 
2663,"the first mistake , i suspect , "
2664,to break the tedium 
2665,even worse 
2666,"sandra bullock and hugh grant make a great team , "
2667,a flawed but engrossing thriller 
2668,"is almost completely lacking in suspense , surprise and consistent emotional conviction "
2669,just another combination of bad animation and mindless violence ... 
2670,is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents . 
2671,"the effort is sincere and the results are honest , "
2672,sin 
2673,triteness 
2674,handsome but unfulfilling suspense drama 
2675,"terminally bland , painfully slow and "
2676,"suspense , intriguing characters and bizarre bank robberies , "
2677,eyre is on his way to becoming the american indian spike lee . 
2678,of isolation and frustration 
2679,draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss 
2680,it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened 
2681,"the most wondrous love story in years , it is a great film . "
2682,"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . "
2683,wiseman is patient and 
2684,is blazingly alive and admirable on many levels . 
2685,it 's smooth and professional 
2686,"'s a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of his top-notch creative team . "
2687,cut their losses -- and ours -- and 
2688,exciting and 
2689,warped logic 
2690,a legacy 
2691,like ravel 's bolero 
2692,", has solid acting and a neat premise "
2693,just did n't mean much to me and played too skewed to ever get a hold on 
2694,the soul of a man in pain 
2695,"in the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . "
2696,"an unflinching , complex portrait of a modern israel that is rarely seen on-screen "
2697,a just a waste 
2698,taking the easy hollywood road 
2699,"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . "
2700,do n't want to think too much about what 's going on 
2701,"tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances . "
2702,easy to like 
2703,you 'll cheer . 
2704,that rare animal 
2705,moments and an intelligent subtlety 
2706,", a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own . "
2707,about the folly of superficiality that is itself 
2708,a more mythic level 
2709,moody male hustler 
2710,"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential . "
2711,"i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking "
2712,an unimaginative screenwriter 's 
2713,of mr. chabrol 's subtlest works 
2714,of the amazing spider-man 
2715,with which it tries to pump life into overworked elements from eastwood 's dirty harry period 
2716,with no reason for being 
2717,i 'm likely to see all year 
2718,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . "
2719,"kids will love its fantasy and adventure , and "
2720,be delightfully compatible here 
2721,acute writing and a host of splendid performances 
2722,"does his sly , intricate magic "
2723,"even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have . "
2724,"is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism . "
2725,repetitive 
2726,of those exceedingly rare films in which the talk alone is enough to keep us 
2727,"sweet , funny , charming "
2728,explode obnoxiously 
2729,"'s difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting "
2730,"in their cheap , b movie way , they succeed "
2731,of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right 
2732,a culture clash comedy only half as clever as it thinks it is . 
2733,bump in the night and nobody cares 
2734,"there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd . "
2735,all ca n't stand 
2736,gets around to its real emotional business 
2737,odoriferous thing 
2738,been lost in the translation this time 
2739,that is an undeniably worthy and devastating experience 
2740,cool crime movie 
2741,this cold vacuum of a comedy to start a reaction 
2742,highly uneven and inconsistent 
2743,no place for this story to go but down 
2744,"richly detailed , deftly executed and "
2745,"as it is a unique , well-crafted psychological study of grief "
2746,the chops of a smart-aleck film school brat and the imagination of a big kid 
2747,stay away 
2748,"lack depth or complexity , "
2749,find much fascination 
2750,seem to match the power of their surroundings . 
2751,the lion king 
2752,seem fresh 
2753,rumblings 
2754,", yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults . "
2755,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . "
2756,"donovan ... squanders his main asset , jackie chan , and "
2757,ultimately fails 
2758,an indispensable peek at the art and the agony of making people 
2759,of watching sad but endearing characters do extremely unconventional things 
2760,"is painfully bad , a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb "
2761,tasty 
2762,the movie is better than you might think . 
2763,"is a riveting , brisk delight . "
2764,about nothing 
2765,"a sweet , tender sermon about a 12-year-old welsh boy more curious about god than girls , who learns that believing in something does matter . "
2766,"an uncomfortable movie , suffocating and sometimes almost senseless "
2767,war-weary marine 
2768,lacks balance 
2769,"is one big , dumb action movie . "
2770,a grouchy ayatollah in a cold mosque 
2771,tremendously moving 
2772,well-edited 
2773,is awful . 
2774,showcases a group of dedicated artists 
2775,you 'll find yourself remembering this refreshing visit to a sunshine state . 
2776,tiresome as 9 
2777,"escapes the precious trappings of most romantic comedies , infusing into the story very real "
2778,cinematic bon bons 
2779,juvenile camera movements 
2780,create characters 
2781,rich and sudden wisdom 
2782,"argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door "
2783,"concentrates on people , a project in which the script and characters hold sway "
2784,crucifixion 
2785,"it 's a big idea , but the film itself is small and shriveled "
2786,without thrills and a mystery devoid 
2787,struggling to give themselves a better lot in life than the ones 
2788,pump life into overworked elements from eastwood 's dirty harry period 
2789,a sad aristocrat in tattered finery 
2790,watching `` ending '' is too often like looking over the outdated clothes and plastic knickknacks at your neighbor 's garage sale . 
2791,"is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . "
2792,the field no favors 
2793,"appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome cliché "
2794,the movie 's biggest shocks come from seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell . 
2795,its pretensions 
2796,bears about as much resemblance to the experiences of most battered women as spider-man 
2797,idol 
2798,strange and beautiful film . 
2799,a rip-off 
2800,add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff 
2801,this enthralling documentary 
2802,"but in terms of its style , the movie is in a class by itself "
2803,a sour taste 
2804,"beautiful , angry and sad "
2805,sleep or bewildered by the artsy and often pointless visuals 
2806,an instantly forgettable snow-and-stuntwork extravaganza that likely 
2807,in its sparkling beauty 
2808,"more of a poetic than a strict reality , creating an intriguing species of artifice "
2809,complex 
2810,daring 
2811,"has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point "
2812,"manages , with terrific flair "
2813,are more deeply thought through than in most ` right-thinking ' films 
2814,"even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century . "
2815,excuse for a film 
2816,shapeless and uninflected 
2817,the disjointed mess flows as naturally as jolie 's hideous yellow ` do . 
2818,"whether it wants to be a black comedy , drama , melodrama or some combination of the three "
2819,really wrong with this ricture 
2820,a loss 
2821,"tormented by his heritage , using his storytelling ability to honor the many faceless victims "
2822,slow 
2823,the satire is just too easy to be genuinely satisfying . 
2824,", ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot . "
2825,see a better thriller 
2826,the misery 
2827,"no one involved , save dash , shows the slightest aptitude for acting "
2828,in alcatraz ' ... a cinematic corpse 
2829,still-raw emotions 
2830,abbass 's understated 
2831,"is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) . "
2832,"a wildly erratic drama with sequences that make you wince in embarrassment and others , thanks to the actors , that are quite touching . "
2833,critical 
2834,expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) than this cliche pileup . 
2835,begins on a high note and 
2836,"a solid cast , assured direction and complete lack of modern day irony "
2837,margarita feels like a hazy high that takes too long to shake . 
2838,"the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future . "
2839,not only better than its predecessor 
2840,"'s a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title . "
2841,1993 classic 
2842,bertrand tavernier 's oft-brilliant safe conduct ( `` laissez-passer '' ) wears its heart on its sleeve 
2843,"for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham "
2844,` wow ' factor 
2845,and a terrible story 
2846,familiar and predictable 
2847,the low-grade cheese standards on which it operates 
2848,her defiance 
2849,"an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller "
2850,seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little 
2851,the respect they 
2852,any attempts at nuance given by the capable cast 
2853,", the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about . "
2854,a lot like a well-made pb & j sandwich 
2855,this oddly sweet comedy about jokester highway patrolmen 
2856,leaves viewers out in the cold and undermines some phenomenal performances . 
2857,dates 
2858,"fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal . "
2859,matinee price 
2860,breathtakingly beautiful outer-space documentary space station 3d 
2861,in this elegant entertainment 
2862,"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity . "
2863,diverse 
2864,"though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal "
2865,gloom 
2866,"skillfully assembled , "
2867,find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most 
2868,from its material that is deliberately unsettling 
2869,at the ridiculous dialog or the oh-so convenient plot twists 
2870,panic 
2871,is a total misfire 
2872,work that lacks both a purpose and a strong pulse 
2873,music and life 
2874,the delicate forcefulness 
2875,of 2-day old coke 
2876,washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell 
2877,it 's a mystery how the movie could be released in this condition . 
2878,"flashy , overlong soap "
2879,to describe how bad it is 
2880,has made a movie that will leave you wondering about the characters ' lives after the clever credits roll 
2881,'s rare to find a film to which the adjective ` gentle ' applies 
2882,"a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels . "
2883,the result is somewhat satisfying -- 
2884,as a fairly weak retooling 
2885,funny fanatics 
2886,"in the end , there is n't much to it . "
2887,the filmmaker would disagree 
2888,mediocre horror film 
2889,have been better off staying on the festival circuit 
2890,"is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors "
2891,so boring 
2892,its plot may prove too convoluted for fun-seeking summer audiences 
2893,"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic . "
2894,'s nothing interesting in unfaithful whatsoever . 
2895,a bump on the head 
2896,bad film 
2897,would be consigned to the dustbin of history 
2898,redundant concept 
2899,dragons ! 
2900,") lets her radical flag fly , taking angry potshots at george w. bush , henry kissinger , larry king , et al . "
2901,thanks to the presence of ` the king 
2902,sane and breathtakingly creative film 
2903,it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history 
2904,"dragon loses its fire midway , nearly flickering out by its perfunctory conclusion . "
2905,sickening thud 
2906,unwary 
2907,"an uncluttered , resonant gem that relays its universal points without lectures or confrontations . ' "
2908,unfunny 
2909,'re stuck with a script that prevents them from firing on all cylinders 
2910,much colorful 
2911,k-19 : the widowmaker is a great yarn . 
2912,grownups should appreciate its whimsical humor 
2913,particularly impressive 
2914,nothing we have n't seen before from murphy 
2915,ver wiel 's desperate attempt at wit 
2916,emotional car-wreck 
2917,soul-stirring documentary 
2918,a cold movie 
2919,those movies barely registering a blip on the radar screen of 2002 
2920,how long will filmmakers copy the `` saving private ryan '' battle scenes before realizing steven spielberg 
2921,a huge action sequence 
2922,'s difficult to shrug off the annoyance of that chatty fish 
2923,of the most highly-praised disappointments i 
2924,numbing action sequence made up mostly of routine stuff yuen has given us before . 
2925,'s a very valuable film 
2926,a plot that crawls along at a snail 's pace 
2927,the best of hollywood 's comic-book 
2928,"when you 've got the wildly popular vin diesel in the equation , it adds up to big box office bucks all but guaranteed . "
2929,there 's nothing else happening 
2930,"like the original , this version is raised a few notches above kiddie fantasy pablum by allen 's astringent wit . "
2931,vaporize from your memory minutes 
2932,see the forest for the trees 
2933,successes 
2934,provide an enjoyable 100 minutes in a movie theater 
2935,"will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely "
2936,"so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast . "
2937,'s the gift of the magi relocated to the scuzzy underbelly of nyc 's drug scene 
2938,"rymer does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects . "
2939,"it 's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni . "
2940,it 's an experience in understanding a unique culture that is presented with universal appeal . 
2941,ripoff 
2942,"... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i ca n't believe any viewer , young or old , would have a good time here . "
2943,'n safe as to often play like a milquetoast movie of the week blown up for the big screen 
2944,finds a way to make j.k. rowling 's marvelous series into a deadly bore . 
2945,high-powered star pedigree 
2946,"logical , unforced continuation "
2947,"takes a really long , slow and dreary time "
2948,dumb fart 
2949,to mention absolutely refreshed 
2950,"is its reliance on formula , though "
2951,"artful , watery tones of blue , green and brown "
2952,as brave and challenging as you could possibly expect these days from american cinema 
2953,... quite good at providing some good old fashioned spooks . 
2954,a manically generous christmas vaudeville . 
2955,performing ages-old slapstick and unfunny tricks 
2956,translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya . 
2957,captivating new film . 
2958,"it 's just weirdness for the sake of weirdness , and where human nature should be ingratiating , it 's just grating . "
2959,full of surprises 
2960,( washington 's ) strong hand 
2961,faltering half-step 
2962,is a dim-witted pairing of teen-speak and animal gibberish 
2963,out by an adult who 's apparently been forced by his kids to watch too many barney videos 
2964,"it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny "
2965,steers refreshingly clear of the usual cliches . 
2966,'s still too burdened by the actor 
2967,the solid filmmaking and convincing characters makes this a high water mark for this genre . 
2968,befuddled in its characterizations 
2969,clever by about nine-tenths 
2970,"overlong , and bombastic "
2971,both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise 
2972,can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed 
2973,made a decent ` intro ' documentary 
2974,the director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff . 
2975,a brilliant college student 
2976,as refreshing 
2977,very simply sets out to entertain and ends up delivering in good measure 
2978,overly-familiar 
2979,heartfelt comedy 
2980,the value and respect for the term epic cinema 
2981,", bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world . "
2982,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . "
2983,manipulative claptrap 
2984,funnier version of the old police academy flicks . 
2985,provoke introspection in both its characters and its audience 
2986,works on some levels 
2987,that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace 
2988,give you enough to feel good about 
2989,"the fourth `` pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance . "
2990,to look as if it were being shown on the projection television screen of a sports bar 
2991,"lurches between not-very-funny comedy , unconvincing dramatics "
2992,to convince the audience that these brats will ever be anything more than losers 
2993,no lika da 
2994,get the impression that writer and director burr steers knows the territory 
2995,must have been lost in the translation . 
2996,laid-back good spirits 
2997,profoundly 
2998,a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' 
2999,talk about for hours 
3000,a quirky comedy 
3001,"borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy . "
3002,"as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody "
3003,crass and insulting 
3004,historical truth and realism 
3005,"as a young woman of great charm , generosity and diplomacy "
3006,striking deep chords of sadness 
3007,delivers a magnetic performance . 
3008,not everything 
3009,"are strong , though the subject matter demands acting that borders on hammy at times . "
3010,why this project was undertaken 
3011,skillful and moving 
3012,how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible 
3013,sit and stare and turn away from one another instead of talking and 
3014,"exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie "
3015,told with humor and poignancy 
3016,"loosely speaking , we 're in all of me territory again , and , strictly speaking , schneider is no steve martin "
3017,more silly than scary 
3018,uncomfortably real 
3019,is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring 
3020,begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i 
3021,"is inspiring , ironic , and revelatory of just "
3022,burns 's strongest film 
3023,", undisputed scores a direct hit . "
3024,neatly constructed thriller . 
3025,", sterile and lacking "
3026,a gift to anyone who loves both dance and cinema 
3027,"'ll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget . "
3028,"this rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point . "
3029,"in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in . "
3030,insufferably naive 
3031,humorous observations about the general absurdity of modern life 
3032,though many of these guys are less than adorable 
3033,embracing 
3034,to check your brain at the door 
3035,funny look 
3036,you have ellen pompeo sitting next to you for the ride 
3037,like a fish that 's lived too long 
3038,it 's about issues most adults have to face in marriage and i think that 's what i liked about it -- the real issues tucked between the silly and crude storyline 
3039,"the movie is n't painfully bad , something to be ` fully experienced ' ; it 's just tediously bad , something to be fully forgotten . "
3040,( seagal 's ) strenuous attempt at a change in expression 
3041,dying 
3042,commercialism all in the same movie 
3043,when you instantly know whodunit 
3044,the sensational 
3045,sad sack 
3046,a movie that ca n't get sufficient distance from leroy 's 
3047,a gritty police thriller with all the dysfunctional family dynamics one could wish for 
3048,the unsettled tenor 
3049,could n't have done any better in bringing the story of spider-man to the big screen . 
3050,revelatory performance 
3051,"because it was so endlessly , grotesquely , inventive "
3052,"allowing us to find the small , human moments , "
3053,", scarily funny , sorrowfully sympathetic to the damage it surveys "
3054,this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work 
3055,of that delicate canon 
3056,is merely a charmless witch 
3057,negativity 
3058,"what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time . "
3059,it feels accidental 
3060,a romance this smart 
3061,jacquot 's strategy allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself . 
3062,is presented with great sympathy and intelligence 
3063,stuffy 
3064,"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth . "
3065,be part of 
3066,"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive "
3067,hated myself in the morning . 
3068,"should be doing a lot of things , but does n't . "
3069,stinks 
3070,with the lazy material and the finished product 's unshapely look 
3071,of being overrun by corrupt and hedonistic weasels 
3072,"the unfulfilling , incongruous "
3073,brutally labored and unfunny 
3074,to provoke them 
3075,pretty good little movie 
3076,in tight pants and big tits 
3077,marinated in clichés and mawkish dialogue 
3078,"it must be labeled ` hip ' , ` innovative ' and ` realistic ' "
3079,doze off during this one 
3080,blue crush is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be . 
3081,proves unrelentingly grim -- and equally engrossing . 
3082,slick and manufactured to claim street credibility . 
3083,wonderfully funny 
3084,menacing atmosphere 
3085,heady jumble 
3086,manipulative 
3087,pleasant and engaging enough 
3088,very best pictures 
3089,"is a poster movie , a mediocre tribute to films like them ! "
3090,"a completely spooky piece of business that gets under your skin and , some plot blips aside , "
3091,to unexpected heights 
3092,"makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart "
3093,marinated in clichés and mawkish dialogue . 
3094,"sharp comedy , old-fashioned monster movie atmospherics , and genuine heart "
3095,it does so without compromising that complexity . 
3096,waste 
3097,"the margin that gives viewers a chance to learn , to grow , to travel "
3098,a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare 
3099,the picture 's fascinating byways 
3100,personality 
3101,therapy-dependent flakeball 
3102,one carried by a strong sense of humanism 
3103,"the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama . "
3104,too many films 
3105,"sick , twisted sort "
3106,sweet 
3107,it would be easy for critics to shred it 
3108,riveting power and sadness 
3109,pathetic idea 
3110,its superior cast 
3111,excruciatingly unfunny and pitifully unromantic . 
3112,undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold 
3113,turn stupid 
3114,leave us with a sense of wonder 
3115,"that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults "
3116,and crude storyline 
3117,"anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny "
3118,"upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming "
3119,that swings and jostles to the rhythms of life 
3120,a rollicking good time for the most part 
3121,a finale that is impenetrable and dull 
3122,"simply stupid , irrelevant and deeply "
3123,"every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , childlike and inherently funny "
3124,"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings . "
3125,rises above superficiality . 
3126,", rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer "
3127,irritating 
3128,resents having to inhale this gutter romancer 's secondhand material 
3129,", hollywood is sordid and disgusting . "
3130,slickly staged 
3131,an ` a ' list cast and 
3132,never succeed in really rattling the viewer 
3133,from the clumsy cliché of the ugly american 
3134,stillborn 
3135,loneliness and the chilly anonymity of the environments where so many of us spend so much of our time 
3136,"to convince almost everyone that it was put on the screen , just for them "
3137,showing honest emotions 
