id,text
12232,a simplistic narrative and 
12233,"by and large this is mr. kilmer 's movie , and it 's his strongest performance since the doors . "
12234,an extremely unpleasant film . 
12235,"offensive , puerile and "
12236,'m all for that 
12237,engaging fantasy 
12238,whimsical comedy 
12239,"the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes "
12240,"the obnoxious special effects , the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack overwhelm what is left of the scruffy , dopey old hanna-barbera charm . "
12241,a movie character more unattractive or odorous ( than leon ) 
12242,the downward spiral comes to pass 
12243,very shapable but largely unfulfilling present 
12244,avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style 
12245,hollywood disregard 
12246,into one of the summer 's most pleasurable movies 
12247,"the characters are based on stock clichés , and "
12248,ghandi gone bad 
12249,soon-to-be-forgettable 
12250,at once laughable 
12251,"it may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality "
12252,unusual biopic and document 
12253,"tykwer 's surface flash is n't just a poor fit with kieslowski 's lyrical pessimism ; it completely contradicts everything kieslowski 's work aspired to , including the condition of art . "
12254,"a huge disappointment coming , as it does , from filmmakers and performers of this calibre "
12255,you have to see it . 
12256,"britney spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction . "
12257,missed the point 
12258,love in the time of money 
12259,`` horrible '' and `` terrible 
12260,sex and lucia is so alluring 
12261,distanced us from the characters 
12262,makes martha enormously endearing 
12263,throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull 
12264,this enthralling documentary 
12265,"good , sonny "
12266,attempt to build up a pressure cooker of horrified awe 
12267,not infrequently breathtaking 
12268,on hammy at times 
12269,"are they like humans , only hairier "
12270,well-thought stunts or 
12271,jewish parents 
12272,well-structured film 
12273,is of brian de palma 's addiction to the junk-calorie suspense tropes that have all but ruined his career 
12274,"understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself "
12275,drab wannabe 
12276,"time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life . "
12277,collateral damage paints an absurdly simplistic picture . 
12278,just did n't mean much to me and played too skewed to ever get a hold on 
12279,overplayed and exaggerated 
12280,a cinema classic 
12281,worth a recommendation 
12282,", pathetic , starving and untalented "
12283,on the worst revenge-of-the-nerds clichés the filmmakers could dredge up 
12284,know the picture is in trouble . 
12285,"jaw-droppingly superficial , straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company . "
12286,"like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end . "
12287,unerring 
12288,so bad in a major movie 
12289,"to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device "
12290,", derrida is all but useless "
12291,excellent 
12292,an audience 's 
12293,is so rich with period minutiae 
12294,assumes you are n't very bright 
12295,"unlikable , uninteresting , unfunny "
12296,an instantly forgettable snow-and-stuntwork extravaganza 
12297,spirituality that are powerful and moving without stooping to base melodrama 
12298,would pay a considerable ransom not to be looking at 
12299,to recommend it 
12300,"unlike ( scorsese 's mean streets ) , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot . "
12301,"simply stupid , irrelevant and deeply "
12302,does its sensitive handling of some delicate subject matter 
12303,sweetest thing 
12304,side snap kicks that it ends up being surprisingly dull 
12305,working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . 
12306,you 've seen a movie instead of an endless trailer 
12307,mattei 's underdeveloped effort 
12308,because the film deliberately lacks irony 
12309,why ? 
12310,glorious spectacle 
12311,sinks . 
12312,"than a particularly slanted , gay s/m fantasy "
12313,the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 
12314,made every effort to disguise it as an unimaginative screenwriter 's invention 
12315,the pitfalls you 'd expect in such a potentially sudsy set-up 
12316,rich and intelligent 
12317,be cutting-edge indie filmmaking 
12318,the action sequences -- clearly the main event -- are surprisingly uninvolving 
12319,a great american adventure and 
12320,you can actually feel good 
12321,thanks to the gorgeous locales and exceptional lead performances 
12322,the master of disguise is awful . 
12323,"give his audience a single character worth rooting for ( or worth rooting against , for that matter ) "
12324,"funny , somber , absurd , and , finally , achingly sad "
12325,leave us with a sense of wonder 
12326,of invention 
12327,a depressing experience 
12328,of good-natured fun found in films like tremors 
12329,"has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made "
12330,"it 's as if allen , at 66 , has stopped challenging himself . "
12331,gushing -- 
12332,stand in future years as an eloquent memorial to the world trade center tragedy 
12333,joyous life 
12334,"a stab at soccer hooliganism , "
12335,"aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly witless script "
12336,a chafing inner loneliness and desperate grandiosity 
12337,... director john schultz colors the picture in some evocative shades . 
12338,"is too picture postcard perfect , too neat and new pin-like "
12339,that is an undeniably worthy and devastating experience 
12340,gets better after foster leaves that little room . 
12341,unerring respect 
12342,itself is ultimately quite unengaging . 
12343,`` how will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ? '' 
12344,this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary . 
12345,team 
12346,appreciates the art 
12347,"when all is said and done , she loves them to pieces -- and so , i trust , will you . "
12348,is top-notch 
12349,the fetid underbelly of fame has never looked uglier . 
12350,"it 's still a sweet , even delectable diversion . "
12351,funny without hitting below the belt 
12352,"it wo n't hold up over the long haul , but "
12353,"one of his most daring , and complicated , performances "
12354,the most entertaining moments here are unintentional . 
12355,"the château 's balance of whimsicality , narrative discipline and serious improvisation "
12356,cope with the mysterious and brutal nature of adults 
12357,"which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening "
12358,its essential problem 
12359,gay s/m fantasy 
12360,will touch you to the core in a film you will never forget -- that you should never forget 
12361,no pastry is violated 
12362,exaggerated and 
12363,"this is a dark , gritty , sometimes funny little gem . "
12364,"'s repetitive arguments , schemes and treachery "
12365,"it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story "
12366,proves that not only blockbusters pollute the summer movie pool 
12367,acknowledges upfront that the plot makes no sense 
12368,the dutiful precision of a tax accountant 
12369,"joyless , idiotic , annoying , heavy-handed , "
12370,for too long and bogs down in a surfeit of characters and unnecessary subplots 
12371,in its perfect quiet pace 
12372,clichéd and 
12373,a teenage boy out there somewhere who 's dying for this kind of entertainment 
12374,this film 's impressive performances and adept direction 
12375,the corniest 
12376,fails to do justice to either effort in three hours of screen time 
12377,a celebrated wonder in the spotlight 
12378,like the old disease-of-the-week small-screen melodramas 
12379,does not make for much of a movie . 
12380,succeed in really rattling the viewer 
12381,'s a bargain-basement european pickup 
12382,you 're likely to see all year . 
12383,", the last kiss is really all about performances . "
12384,curiously tepid and choppy recycling in which predictability is the only winner 
12385,"is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 . "
12386,all are irrelevant to the experience of seeing the scorpion king 
12387,` blade ii ' just does n't cut it 
12388,", the rest of us will be lulled into a coma . "
12389,the pretensions -- and disposable story -- 
12390,wal-mart budget 
12391,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it 's based on true events "
12392,gets added disdain for the fact that it is nearly impossible to look at or understand 
12393,"no solace here , no entertainment value "
12394,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it 's based on true events somehow makes it all the more compelling . "
12395,actress-producer and writer 
12396,"with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi 's , dong stakes out the emotional heart of happy . "
12397,to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in 
12398,"... a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll . "
12399,makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens 
12400,lessen the overall impact the movie could have had 
12401,we call the ` wow ' factor 
12402,slap-happy 
12403,swipe 90 minutes of your time 
12404,gloom 
12405,eyre is on his way to becoming the american indian spike lee . 
12406,unexpected heights 
12407,", it 's still unusually crafty and intelligent for hollywood horror . "
12408,"enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i 've ever seen in the many film and stage adaptations of the work "
12409,inspired '' 
12410,the feel of poetic tragedy 
12411,a baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise 
12412,'s really just another major league . 
12413,a well paced and satisfying little drama 
12414,"fans of plympton 's shorts may marginally enjoy the film , but "
12415,"one hour photo may seem disappointing in its generalities , "
12416,inferior level 
12417,propels 
12418,humorless 
12419,we all need a playful respite from the grind to refresh our souls 
12420,is that she never lets her character become a caricature -- not even with that radioactive hair 
12421,profoundly stupid 
12422,"why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good "
12423,sub-sophomoric 
12424,derailed by bad writing 
12425,sheerly beautiful 
12426,is stiff or just plain bad . 
12427,"a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame . "
12428,accomplished and richly resonant work . 
12429,imagine another director ever making his wife look so bad in a major movie 
12430,has its heart 
12431,comedic writing 
12432,ranks as the most original in years 
12433,"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . ' "
12434,come off too amateurish and awkward 
12435,in a standard plot 
12436,"that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium "
12437,satisfying evening 
12438,the human race splitting in two 
12439,what 's really so appealing about the characters is their resemblance to everyday children . 
12440,the original was n't a good movie but this remake makes it look like a masterpiece ! 
12441,awful movie 
12442,grave 
12443,"lack contrast , are murky and are frequently too dark to be decipherable . "
12444,leaves something to be desired . 
12445,in rhetoric and cliché 
12446,is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once . 
12447,"would have easily tipped this film into the `` a '' range , as is "
12448,unlikeable 
12449,its own brilliance 
12450,a wonderful thing 
12451,makes up for with its heart 
12452,", pratfalls , dares , injuries , etc . "
12453,emerge with unimpeachable clarity 
12454,numb 
12455,creepy-crawly bug things 
12456,the spirits of these young women 
12457,would have liked it more if it had just gone that one step further 
12458,gives these women a forum to demonstrate their acting ` chops ' 
12459,'s an entertaining movie 
12460,personality 
12461,no interesting concept can escape 
12462,such a gloriously goofy way 
12463,a fast-moving and cheerfully simplistic 88 minutes of exaggerated action 
12464,praise 
12465,"'re as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you "
12466,problematic quest 
12467,these characters ' foibles a timeless and unique perspective 
12468,bring tissues . 
12469,warm and winning 
12470,saving 
12471,"is that caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion "
12472,is likely to cause massive cardiac arrest if taken in large doses 
12473,topic 
12474,a guiltless film 
12475,"a buoyant , expressive flow of images "
12476,"a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document "
12477,"sandra bullock and hugh grant make a great team , "
12478,on all cylinders 
12479,"it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half "
12480,"sanctimonious , self-righteous and "
12481,returns as a visionary with a tale full of nuance and character dimension 
12482,"( the kid 's ) just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow "
12483,the uneven movie does have its charms and its funny moments but not quite enough of them . 
12484,this fascinating -- and timely -- content comes wrapped 
12485,of death in this bitter italian comedy 
12486,the proverbial paint dry 
12487,otherwise appalling 
12488,that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener 
12489,prefabricated 
12490,can open the door to liberation . 
12491,entirely irony-free 
12492,"trouble every day is a success in some sense , "
12493,is n't entirely persuasive 
12494,this dumas adaptation entertains 
12495,viewed as pure composition and form -- 
12496,someone going through the motions 
12497,crudely literal 
12498,scenic shots 
12499,the theater in the first 10 minutes 
12500,"only with muscles and a lot more smarts , but just as endearing and easy to watch "
12501,"the three leads produce adequate performances , "
12502,sadly are at hostile odds with one another through recklessness and retaliation 
12503,"steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience . "
12504,"an evil , monstrous lunatic "
12505,"it 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... grant and bullock make it look as though they are having so much fun . "
12506,"due to stodgy , soap opera-ish dialogue "
12507,the price 
12508,'s a funny little movie with clever dialogue and likeable characters . 
12509,engaging and intimate first feature 
12510,uni-dimensional nonsense machine 
12511,"hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb "
12512,"be labeled ` hip ' , ` innovative ' and ` realistic ' "
12513,cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries . 
12514,original cartoon 
12515,alienation 
12516,"blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves . "
12517,", the weight of water is oppressively heavy . "
12518,"necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy "
12519,a few laughs but nothing else 
12520,worth catching for griffiths ' warm and winning central performance 
12521,you ca n't help but feel ` stoked . ' 
12522,", elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry . "
12523,"can tell what it is supposed to be , but ca n't really call it a work of art . "
12524,yawner . 
12525,that 's conspicuously missing from the girls ' big-screen blowout 
12526,"things really get weird , though not particularly scary : "
12527,played and smartly directed . 
12528,to unexpected heights 
12529,hitting your head 
12530,is awful . 
12531,remarkable skill 
12532,"its rough-around-the-edges , low-budget constraints "
12533,an irrepressible passion 
12534,undeniably intriguing film 
12535,to sober us up with the transparent attempts at moralizing 
12536,an enjoyable 
12537,how it washed out despite all of that 
12538,britney spears ' phoniness 
12539,substance and soul 
12540,"as chilling and fascinating as philippe mora 's modern hitler-study , snide and prejudice . "
12541,is little else to recommend `` never again . 
12542,trying to cope with the mysterious and brutal nature of adults 
12543,"sloppy , made-for-movie comedy special "
12544,"has crafted an engaging fantasy of flavors and emotions , one part romance novel , one part recipe book . "
12545,"lead actress gaï , she of the impossibly long limbs and sweetly conspiratorial smile , "
12546,"could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking "
12547,gratitude 
12548,anger 
12549,'s too loud 
12550,will just as likely make you weep 
12551,you wish you were at home watching that movie instead of in the theater watching this one 
12552,something purer 
12553,"and neither do cliches , no matter how ` inside ' they are . "
12554,unrecoverable 
12555,( gosling 's ) combination of explosive physical energy and convincing intelligence 
12556,that manages to invest real humor 
12557,flat champagne 
12558,in her most charmless 
12559,the pathetic idea 
12560,with all the dysfunctional family dynamics one could wish for 
12561,"'s a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance "
12562,mystery devoid 
12563,no laughs 
12564,"'ve seen ( eddie ) murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed "
12565,despite its promising cast of characters 
12566,separates comics from the people laughing in the crowd 
12567,'s also nice to see a movie with its heart so thoroughly 
12568,on standard horror flick formula 
12569,"realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year "
12570,there are side stories aplenty -- none of them memorable . 
12571,"can still make you feel that you never want to see another car chase , explosion or gunfight again "
12572,that tries too hard to be emotional 
12573,in addition to hoffman 's powerful acting clinic 
12574,of cerebral and cinemantic flair 
12575,an unorthodox little film noir organized crime story that includes one of the strangest 
12576,", violent movie "
12577,cutting and blurry 
12578,a delicately crafted film 
12579,more beautiful than either of those films 
12580,of a physician who needs to heal himself 
12581,fills time 
12582,without a conclusion or pay off 
12583,the most entertaining monster movies in ages 
12584,action-packed an experience 
12585,"it 's an effort to watch this movie , but it eventually pays off and is effective if you stick with it . "
12586,: the widowmaker is a great yarn . 
12587,"oversimplification , superficiality and silliness "
12588,at 90 minutes this movie is short 
12589,cinematic tone poem 
12590,hastily written 
12591,juvenile delinquent ' paperbacks 
12592,the substance it so desperately needs 
12593,"the more you think about the movie , the more you will probably like it . "
12594,more like a travel-agency video targeted at people who like to ride bikes 
12595,for that comes through all too painfully in the execution 
12596,"world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something "
12597,been worth cheering as a breakthrough 
12598,"wince in embarrassment and others , thanks to the actors , that are quite touching . "
12599,michel piccoli 's moving performance is this films reason for being . 
12600,a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics 
12601,the respect they 
12602,too many chefs fussing over too weak a recipe 
12603,remains utterly satisfied to remain the same throughout 
12604,"miller digs into their very minds to find an unblinking , flawed humanity . "
12605,sade achieves the near-impossible : it turns the marquis de sade into a dullard 
12606,too clichéd 
12607,way off 
12608,", should n't the reality seem at least passably real ? "
12609,"a smartly directed , grown-up film "
12610,"shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder . "
12611,"delivers the goods and audiences will have a fun , no-frills ride "
12612,little emotional resonance 
12613,the movie 's fragmentary narrative style makes piecing the story together frustrating difficult 
12614,even betters it 
12615,"i can imagine this movie as a b & w british comedy , circa 1960 , with peter sellers , kenneth williams , et al. , but at this time , with this cast , this movie is hopeless . "
12616,"here a more annoying , though less angry version of the irresponsible sandlerian manchild , undercut by the voice of the star of road trip "
12617,for a story 
12618,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . ' "
12619,with the ferocity of a frozen burrito 
12620,"'s also built on a faulty premise , one it follows into melodrama and silliness "
12621,it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while . 
12622,an accessible introduction as well as some intelligent observations on the success of bollywood 
12623,serene 
12624,of these tragic deaths 
12625,the strange horror 
12626,between presiding over the end of cinema as we know it and another night of delightful hand shadows 
12627,"has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth "
12628,very top 
12629,if you have nothing better to do with 94 minutes 
12630,"enough , but nothing new "
12631,transcends 
12632,the superficial tensions of the dynamic he 's dissecting 
12633,few early laughs 
12634,what makes this film special 
12635,deserves a place of honor 
12636,"lack contrast , "
12637,lightweight female empowerment 
12638,will find millions of eager fans . 
12639,i wanted more . 
12640,its crapulence 
12641,undisciplined 
12642,has been 
12643,want to slap it 
12644,that it 's almost worth seeing because it 's so bad 
12645,"miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout . "
12646,"it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; "
12647,surgeon mends 
12648,the chocolate factory without charlie . 
12649,overwrought and crudely literal 
12650,provides more than enough sentimental catharsis for a satisfying evening at the multiplex 
12651,ignoring what the filmmakers clearly believe 
12652,surprising romance 
12653,makes up for in heart what it lacks in outright newness 
12654,personal loss 
12655,a documentary and more propaganda 
12656,"big , fat , dumb "
12657,intacto 's luckiest stroke 
12658,so bad it does n't improve upon the experience of staring at a blank screen 
12659,"as the libretto directs , ideally capturing the opera 's drama and lyricism "
12660,glazed with a tawdry b-movie scum . 
12661,a reasonably entertaining sequel to 1994 's surprise family 
12662,"it 's a pedestrian , flat drama that screams out ` amateur ' in almost every frame . "
12663,"suspense , intriguing characters and bizarre bank robberies , "
12664,"a sense of real magic , perhaps . "
12665,is out of his league 
12666,pure over-the-top trash 
12667,sub-par 
12668,paul cox needed to show it . 
12669,"this flick is fun , and host to some truly excellent sequences . "
12670,"nohe has made a decent ` intro ' documentary , but "
12671,impenetrable and 
12672,relatively nothing happens 
12673,a frustrating patchwork : an uneasy marriage of louis begley 's source novel ( about schmidt ) and an old payne screenplay 
12674,detailed story about newcomers in a strange new world 
12675,"feels impersonal , almost generic "
12676,to absurd lengths 
12677,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality "
12678,inherently 
12679,sustain interest to the end 
12680,"eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good . "
12681,deserve a passing grade 
12682,for the complicated love triangle that develops between the three central characters 
12683,a lovely film 
12684,"is moody , oozing , chilling and heart-warming "
12685,being able to hit on a 15-year old when you 're over 100 
12686,"the cheap , graceless , hackneyed sci-fi serials "
12687,"flat-out amusing , sometimes endearing "
12688,earnest homage 
12689,intrigue 
12690,narcissistic 
12691,driven by a fantastic dual performance from ian holm 
12692,"gaunt , silver-haired and leonine , ( harris ) brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman . "
12693,"the phenomenal , water-born cinematography by david hennings "
12694,really won my heart 
12695,an incredibly layered and stylistic film 
12696,"as it is a loose collection of not-so-funny gags , scattered moments of lazy humor "
12697,fear dot com is more frustrating than a modem that disconnects every 10 seconds . 
12698,'s surprisingly decent 
12699,this shocking testament to anti-semitism and neo-fascism 
12700,an entertaining movie 
12701,how a skillful filmmaker can impart a message without bludgeoning the audience over the head . 
12702,often shocking but ultimately worthwhile exploration of motherhood and desperate mothers . 
12703,fantasy 
12704,", incoherent , instantly disposable "
12705,"of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel "
12706,above pat inspirational status 
12707,the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience 
12708,the film has an infectious enthusiasm and 
12709,"banal , virulently unpleasant excuse "
12710,enticing and 
12711,highly uneven and inconsistent 
12712,hawn and sarandon form an acting bond that makes the banger sisters a fascinating character study with laughs to spare . 
12713,is nothing but boilerplate clichés from start to finish 
12714,the qualities 
12715,a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye 
12716,"is gripping , as are the scenes of jia with his family . "
12717,of a freshly painted rembrandt 
12718,backed by sheer nerve 
12719,take you down a familiar road with a few twists 
12720,the funniest american comedy 
12721,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and "
12722,it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is 
12723,provide much more insight than the inside column of a torn book jacket 
12724,over and over again . 
12725,"a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability "
12726,that the journey is such a mesmerizing one 
12727,has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ... 
12728,"lasker 's canny , meditative script distances sex and love , as byron and luther ... "
12729,colorful and controversial 
12730,manages the rare trick of seeming at once both refreshingly different and reassuringly familiar 
12731,", not-nearly - as-nasty - as-it "
12732,unholy hokum . 
12733,remarkable for its intelligence and intensity . 
12734,wild ride '' 
12735,overplayed 
12736,built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids 
12737,of menacing atmosphere 
12738,we get the comedy we settle for . 
12739,"murder by numbers , and as easy to be bored by as your abc 's , "
12740,"none of the crackle of `` fatal attraction '' , `` 9 1/2 weeks '' , "
12741,go wrong 
12742,the buoyant energy level of the film 's city beginnings 
12743,teddy bears ' 
12744,sometimes inadequate performances 
12745,"is , also , frequently hilarious . "
12746,"it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it "
12747,in luminous interviews and amazingly evocative film from three decades ago 
12748,a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture . 
12749,a whole heap 
12750,makes a wonderful subject for the camera 
12751,too amateurish 
12752,somewhere along the way k-19 jettisoned some crucial drama . 
12753,"laughably , irredeemably awful . "
12754,even the filmmakers did n't know what kind of movie they were making 
12755,"it 's more enjoyable than i expected , though , and that 's because the laughs come from fairly basic comedic constructs . "
12756,"here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha . "
12757,"unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes . "
12758,indoors in formal settings with motionless characters 
12759,", in a better movie , you might not have noticed . "
12760,"but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half "
12761,hiding behind cutesy film references 
12762,dull-witted and disquietingly creepy 
12763,it 's clear that washington most certainly has a new career ahead of him 
12764,is a pretty decent little documentary 
12765,who sometimes defies sympathy 
12766,"display than a movie , which normally is expected to have characters and a storyline "
12767,"franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic . "
12768,reenacting a historic scandal 
12769,"`` blue crush '' is the phenomenal , water-born cinematography by david hennings "
12770,made mamet 's `` house of games '' and last fall 's `` heist '' so much fun 
12771,object lesson 
12772,"one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes "
12773,ick 
12774,are fun and reminiscent of combat scenes 
12775,empathy and pity fogging up the screen ... 
12776,the power of poetry and passion 
12777,mixed results 
12778,to spare wildlife 
12779,offers rare insight into the structure of relationships 
12780,is still worth 
12781,spiced with the intrigue of academic skullduggery and politics 
12782,but it does have one saving grace . 
12783,is also a work of deft and subtle poetry 
12784,"friendship , love "
12785,becoming too cute about it 
12786,"is an inspirational love story , capturing the innocence and idealism of that first encounter "
12787,"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults "
12788,hell-jaunt 
12789,catches dramatic fire . 
12790,worn-out 
12791,prevent its tragic waste of life 
12792,"will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . "
12793,"the middle and lurches between not-very-funny comedy , unconvincing dramatics and "
12794,'s only one way to kill michael myers for good : stop buying tickets to these movies . 
12795,good natured 
12796,"films had the ability to mesmerize , astonish and entertain "
12797,the thing ' and a geriatric 
12798,"that kate is n't very bright , but that she has n't been worth caring about and "
12799,painful to watch 
12800,", bombastic and ultimately empty world war ii action "
12801,"more than make up for its logical loopholes , which fly by so fast there 's no time to think about them anyway . "
12802,other than money why this distinguished actor would stoop so low 
12803,there 's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles . 
12804,"weighted down with slow , uninvolving storytelling and flat acting . "
12805,historically significant work 
12806,true star 
12807,yet depressing film 
12808,"be ( assayas ' ) homage to the gallic ` tradition of quality , "
12809,like john le carré with a couple of burnt-out cylinders . 
12810,disturbing 
12811,a good human 
12812,"'s also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget . "
12813,going to take you 
12814,gondry 's direction is adequate 
12815,is more timely now than ever . 
12816,"smart , nuanced look "
12817,much funnier film 
12818,has some of the funniest jokes of any movie 
12819,and resourceful hero 
12820,"has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life "
12821,"interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run "
12822,a well-made pizza 
12823,add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff . 
12824,everyone 's to blame here . 
12825,just one of those underrated professionals who deserve but rarely receive it 
12826,a reworking of die hard and cliffhanger 
12827,i like my christmas movies with more elves and snow and less pimps and ho 's . 
12828,t 's certainly laudable that the movie deals with hot-button issues in a comedic context 
12829,a fairly revealing study 
12830,highly uneven 
12831,'s a fun adventure movie for kids ( of all ages ) that like adventure 
12832,the soul of a man in pain 
12833,you to give it a millisecond of thought 
12834,ca n't recommend it enough . 
12835,-- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product 
12836,often hilarious . 
12837,to string together enough charming moments to work 
12838,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone . "
12839,"is visually ravishing , penetrating , impenetrable "
12840,potentially good comic premise 
12841,arch and rather cold-blooded comedy 
12842,its unerring respect for them 
12843,while ringing cliched to hardened indie-heads 
12844,"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i do n't think that a.c. will help this movie one bit "
