id,text
820,""" Late wages , no work and ( the lack of a ) production programme are the main reasons for their protests , "" a senior member of the local Socialist Party branch told Reuters ."
821,Extras ( lb-4 w-10 nb-7 ) 21
822,Hanwha 56 1 48 .538 7
823,BEIJING 1996-08-27
824,8. Gabriele Colombo ( Italy ) 58
825,6. Danny Theybers ( Belgium ) Honda
826,CALIFORNIA 61 70 .466 14
827,8. Fabio Baldato ( Italy ) 11 seconds behind
828,Hekmatyar rejoined the government as prime minister last June under a peace pact with Rabbani and has since been trying to persuade other opposition factions to follow suit .
829,"Last Thursday the EU sold 34,277 tonnes of German intervention barley at a minimum price of 109.36 Ecus per tonne , which was seen as worth $ 149 per tonne fob ."
830,Plymouth 3 2 1 0 8 5 7
831,- Kabariti and parliament speaker meet to discuss ways to reactivate parliament 's legislative role .
832,NEW YORK 1996-08-26
833,STOCKHOLM 1996-08-29
834,Utrecht 0 Twente Enschede 0 .
835,His health was the subject of much recent speculation .
836,Ferencvaros :
837,"ALLENTOWN , Pa ."
838,"Jordan , which has blamed Iraq for bread riots last week , has asked an Iraqi diplomat to leave , official and diplomatic sources said on Friday ."
839,"lost , winning percentage and games behind ) :"
840,"outstanding 14,775,000 14,775,000 14,775,000 14,775,000"
841,.
842,Italian Cup winners Fiorentina beat
843,Csepel 1 Videoton(* ) 1
844,Major suppliers :
845,"RALLYING - 1,000 LAKES RALLY RESULT / WORLD CHAMPIONSHIP STANDINGS ."
846,9. Yoshikawa 107
847,forfeited .
848,BRASILIA 1996-08-29
849,HELIBOR INTEREST RATES LARGELY UNCHANGED .
850,The letter was signed by some 200 area residents and indigenous leaders .
851,That resulted in general elections in March 1973 when the Peronists led by Hector Campora and Vicente Solano Lima returned to power .
852,Cruzeiro 3 2 1 0 4 2 7
853,+3 Jim Furyk through 16
854,Caddick 57.2 10 165 6 27.50
855,"The Statesman newspaper quoted 40-year-old Mangala Das , paralysed from her waist down and a resident of the Prem Dan ( Gift of Love ) home for the destitute , as saying she and her friends had been praying incessantly for Mother Teresa 's recovery ."
856,"With Democrats gathering in Chicago to start a convention on Monday to nominate him for a second term as president , Clinton plans a steady parade of events designed to highlight his leadership and dim the glow of the just-concluded Republican conclave that gave a boost to rival Bob Dole ."
857,", at midday and told doctors that she had been paralysed by the disease ."
858,-- Cleveland Newsdesk 216-579-0077
859,The ministry has said that it planned to return 96.6 percent of the arable land or 5.2 million hectares to its original owners by the end of this year .
860,Karlsruhe 2 1 1 0 5 3 4
861,St Mirren 0 St Johnstone 3
862,"( Ferhaoui 4th , Lefevre 13th ) ."
863,Rana Sabbagh
864,CENTRAL DIVISION
865,"He also said Franny Weld 's best friend , Tracy Roosevelt , might have something to do with her politics ."
866,Lille 3 Rennes 1
867,Australia beat Zimbabwe by 125 runs in the first match of the Singer World Series one-day ( 50 overs ) cricket tournament on Monday .
868,Mushota was fired a month ago after a government tribunal found he tried to withdraw cash from state coffers without authority .
869,PLO Council calls for halt to contacts with Israel .
870,""" This is one of the reasons of my visit here ..."
871,- Netanyahu opposes transit camps for foreign workers facing expulsion .
872,U.S. Spring / White Wheat - Bids mostly steady .
873,Yeltsin shown on Russian television .
874,Carlos Costa ( Spain ) vs. Magnus Gustafsson ( Sweden )
875,"-- Sofia Newsroom , ( ++359-2 ) 981 8569"
876,8 equal .
877,First test : Lord 's - Pakistan won by 164 runs
878,"Frenchman Frank LeBoeuf and Italian Gianluca Vialli scored their first premier league goals as Chelsea beat Coventry 2-0 , and managerless Arsenal won by the same scoreline at Leicester ."
879,- export order book - 14 - 13 - 11 - 7
880,167
881,"His 1988 bid for the Democratic nomination only took off after he recreated himself as a firebreathing reformer of the establishment , standing up for blue collar workers and farmers ."
882,"Lauck 's lawyer vowed he would appeal against the court 's decision , arguing that his client should have been set free because he had not committed any offence under German law ."
883,"Armed hijackers believed to be Iraqis released between 60 and 70 people on Tuesday from a Sudan Airways plane carrying 199 passengers and crew that landed in London after being diverted on a flight from Khartoum to Amman , authorities said ."
884,"Kuperman added that options other than postponement were also on the table , but she refused to specify what they were ."
885,Helena Sukova ( Czech Republic ) beat Paola Suarez ( Argentina ) 6- 4 7-6 ( 7-2 )
886,number denotes seeding ) :
887,Patrick Rafter ( Australia ) beat 6 - MaliVai Washington ( U.S. )
888,Total ( for six wickets ) 278
889,"Delegates to the commission from the other 10 provinces will be installed progressively from next week with the provinces of North and South Kivu , Maniema , Shaba and Bandundu having priority , he said ."
890,"In four days , the fire destroyed 20,000 acres of forest land ."
891,Major League Baseball
892,LAGOS 1996-08-28
893,Warrington 21 12 0 9 555 499 24
894,"Sydney Australian All-Ordinaries index -- 2,340.6 ( Feb 3/94 )"
895,"Sales confirmed week to date on 4,200 head , mostly previously contracted or formulated cattle ."
896,"FRIDAY , AUGUST 23 SCHEDULE"
897,""" After the ( Bosnian ) elections ( on September 14 ) the troops will start being reduced from the beginning of October from 60,000 to about 20,000 ."
898,Republicans have used their decision as an example of Democrat intolerance ever since .
899,"AMT : 3,250,000 DATE : 09/04/96 NYC Time : 1200 CUSIP : 569399"
900,""" It rallied on ideas the market was oversold , "" a trader said ."
901,Zaire is home to 1.1 million Rwandan Hutu refugees who fled three months of civil war in 1994 .
902,""" We have to try it , but I doubt if this is possible with the separatists , "" she said ."
903,6. Pier Francesco Chili ( Italy ) Ducati 175
904,Boardman 4:14.784 caught Edouard Gritson ( Russia )
905,Davies said he knew of no plans to return the man to Cuba .
906,45. Malta 7.40
907,India 's leading cement firm Associated Cement Companies ( ACC ) said on Wednesday its cement sales rose to 3.1 million tonnes in April-July 1996 from 2.93 million a year ago .
908,"ASARCO pure lead ( effective date : August 1 , 1996 )"
909,Housecall shares sink after profit warning .
910,1. Federico Colonna ( Italy ) Mapei three hours 43 mins five secs
911,"Others connected with the two churches said they shared that suspicion , although all said they knew of no motive and no racial tension in the area ."
912,Net 332.66 vs 266.37
913,""" It is forbidden for holders of permits for weapons of all categories to transport the said arms and their ammunition outside their homes , "" the statement said ."
914,""" Together with subsidiaries OMLX , the London Securities & Derivatives Exchange and OM Stockholm , OM Gruppen will open an international electronic bourse for forest products in the first half of 1997 , "" OM Gruppen said in a statement ."
915,MILWAUKEE AT CHICAGO
916,"Algerian security forces have shot dead three Moslem guerrillas suspected of killing a leading French bishop in western Algeria , the Algerian state-run television said on Thursday ."
917,"The bank earlier warned that profit growth would slow in the second half , citing the increasing momentum in profit growth in the comparative period of 1995 and increased investment ."
918,Hong Kong police regularly catch hundreds of illegal immigrants and people who have overstayed their visas from mainland China and send them back .
919,FIRST INT PAY 5 .
920,It noted that customers whose orders were not displayed lost the chance of getting the best possible price available in the market .
921,"NOTE - Fontaine Co Ltd sells women "" s fashion wigs ."
922,Peter Greste
923,The African Football Confederation ( CAF ) on Wednesday formally confirmed Burundi 's disqualification from the African Nations Cup following the team 's inability to travel for a qualifier against Central African Republic .
924,Baseball games played on Wednesday ( home team in CAPS ) :
925,German July car registrations up 14.2 pct yr / yr .
926,Thursday :
927,"Rifkind was in Pakistan at the start of an Asian tour that will also take him to India , Sri Lanka , Japan and Mongolia ."
928,"Ten people were missing after a fishing boat collided with a passenger liner and sank off China 's northeastern province of Liaoning , state radio said on Tuesday ."
929,Sales 11.38 11.38 11.45
930,Santos suffered more from their loss as Narciso 's replacement Jean gave away a penalty from which Sao Paulo scored the decisive goal in a 2-1 win .
931,"Feyenoord 2 ( Larsson 73rd , Van Gastel 83rd penalty ) Graafschap"
932,"The bank said there were concerns fiscal consolidation would unduly restrict growth , but evidence was ambiguous ."
933,LONDON 1996-08-26
934,"The witchdoctor said ancestors had appeared to him in a dream and ordered him to return the head , said to have been carried off as a colonial trophy by the officer who shot and allegedly beheaded Hintsa after a battle in 1835 ."
935,"Up to 200,000 Serbs fled to Bosnia and Yugoslavia , leaving Krajina vacant and depopulated ."
936,Nalkhera n.a Yellow - -
937,Mostostal Z shareholders approve bonds .
938,Santos 3 1 1 1 3 3 4
939,INA did not say the hijackers were Iraqis .
940,Hapoel Ironi Rishon Lezion 3 Hapoel Taibe 1
941,CRICKET - MILLNS SIGNS FOR BOLAND .
942,"The committee consists of the chiefs of defence staff of each alliance country except Iceland , which has no armed forces ."
943,Barbara Rittner ( Germany ) beat Katarina Studenikova ( Slovakia ) 7-5 7-5
944,Samsung 48 5 55 .468 14
945,UNITED NATIONS 1996-08-28
946,14. Darren McKenzie-Potter ( New Zealand ) 1:06.289
947,"7-3 ( period scores 4-1 1-1 2-1 ) in their ice hockey World Cup ,"
948,Dutroux suspected in murder of Slovak woman .
949,Portsmouth 1 Southend 0
950,Rakow Czestochowa 1 Stomil Olsztyn 4
951,-- Dublin Newsroom +6613377
952,SOCCER - MARCELO HAT-TRICK KEEPS PSV AT TOP OF DUTCH LEAGUE .
953,We must not send a signal different from the African leaders themselves .
954,Willem II Tilburg 2 0 1 1 0 1 1
955,"You just have to look at his record to appreciate that fact . """
956,RAF Riga - Agrins Zarins ( 47th )
957,Sergi Bruguera ( Spain ) beat Michael Stich ( Germany ) 6-3 6-2
958,Milan 's player of the year George Weah missed a good first half opportunity but otherwise looked a little rusty while Italian team mate Roberto Baggio did not play due to injury .
959,Dealers said selling in the session was a follow-through from Wednesday 's gloomy Tankan corporate report by the Bank of Japan .
960,These are the leading stories in the Angolan press on Wednesday .
961,"TENNIS - EDBERG EXTENDS GRAND SLAM RUN , TOPPLES WIMBLEDON CHAMP ."
962,Carlisle 1 Leyton Orient 0
963,"Cyprien , who won his one French cap against Italy in February 1994 , cannot play in Switzerland or elsewhere until May next year ."
964,Oakland 3 BALTIMORE 0
965,Simon Brown 1 2 1 11 10no 11.00
966,LONDON 1996-08-22
967,ATLANTA 81 49 .623 -
968,"Griqualand West - Tries : Andre Cloete , Leon van der Wath ."
969,15-10 16-17 15-1
970,Salomon Brothers analyst Paul Ting said he cut his share earnings estimates on refiners for the third quarter on the belief the companies will face sharp revisions in refining and marketing margins .
971,"Information Minister Marwan Muasher says there is evidence that "" some official parties in Iraq "" were behind the disturbances in the south ."
972,MOSCOW 1996-08-26
973,"The spot Saudi riyal against the dollar and riyal interbank deposit rates were mainly steady this week in quiet summer trade , dealers in the kingdom said ."
974,"They show that the gendarmes were aware that Dutroux was building cells in some of his houses for holding children , yet this information was either not passed on to other police forces searching for the missing girls or was overlooked when it was ."
975,SOCCER - ENGLISH FIRST DIVISION RESULTS / STANDINGS .
976,China said many countries had compromised to complete the treaty and that the issue of a disarmament schedule could be discussed in future negotiations .
977,DUBAI 1996-08-25
978,"AMSTETTEN , Austria 1996-08-30"
979,Grain and oilseed exports reported by USDA and private export sources .
980,Rudar 2 0 0 2 0 6 0
981,BASEBALL - MAJOR LEAGUE RESULTS THURSDAY .
982,-- Sydney Newsroom 61-2 9373 1800
983,"-- Huw Jones , New York Commodities 212-859-1646"
984,She died in hospital .
985,England were 74 for no wicket in
986,Petra Langrova ( Czech Republic ) beat Naoko Sawamatsu ( Japan ) 6- 4 3-6 7-5
987,WARSAW 1996-08-28
988,"The startup company 's acting chairman is Jim Bidzos , the president of RSA Data Security , a unit of Security Dynamics Technologies Inc. as well as chairman of VeriSign ."
989,"Figures released two weeks ago from Japan 's seven largest mills already showed that Japan 's can sheet output reached its highest monthly level ever in July , reflecting above-average temperatures that sparked a jump in beer consumption ."
990,Ford owns 138.643 million shares in the firm .
991,"The dollar , which dropped sharply on Monday because of jitters over the Japanese Tankan survey , weakened further in quiet trading but regained losses to end the day close to Monday 's levels ."
992,MOSCOW 1996-08-23
993,But then he apparently thought better of it .
994,"-- Andrew Huddart , London Newsroom , +44 171 542 8716"
995,Neither Meri nor his rival Arnold Ruutel could garner the 68 votes needed from the 101 members of parliament to become president .
996,"Neagle ( 14-6 ) beat the Braves for the third time this season , allowing two runs and six hits in eight innings ."
997,Officials said lack of funding had delayed the process .
998,Quarter ended June 30 Six Months ended June 30
999,3-1 .
1000,"Thomas Bjorn ( Denmark ) , Fernando Roca ( Spain ) , Derrick"
